year,month,state,city,code,arrivals,nights,,
2012,7,Schleswig-Holstein,Flensburg,1001,15 855,26 305,,
2012,8,Schleswig-Holstein,Flensburg,1001,14 135,25 133,,
2012,9,Schleswig-Holstein,Flensburg,1001,10 720,19 103,,
2012,10,Schleswig-Holstein,Flensburg,1001,9 684,16 341,,
2012,11,Schleswig-Holstein,Flensburg,1001,9 091,14 692,,
2012,12,Schleswig-Holstein,Flensburg,1001,8 381,13 644,,
2011,1,Schleswig-Holstein,Flensburg,1001,4 667,8 656,,
2011,2,Schleswig-Holstein,Flensburg,1001,5 683,10 085,,
2011,3,Schleswig-Holstein,Flensburg,1001,7 095,12 933,,
2011,4,Schleswig-Holstein,Flensburg,1001,9 134,16 799,,
2011,5,Schleswig-Holstein,Flensburg,1001,10 016,18 020,,
2011,6,Schleswig-Holstein,Flensburg,1001,11 258,20 035,,
2011,7,Schleswig-Holstein,Flensburg,1001,15 687,25 961,,
2011,8,Schleswig-Holstein,Flensburg,1001,13 403,23 369,,
2011,9,Schleswig-Holstein,Flensburg,1001,10 656,19 284,,
2011,10,Schleswig-Holstein,Flensburg,1001,9 424,16 447,,
2011,11,Schleswig-Holstein,Flensburg,1001,8 423,13 992,,
2011,12,Schleswig-Holstein,Flensburg,1001,8 065,12 878,,
2010,1,Schleswig-Holstein,Flensburg,1001,4 007,7 026,,
2010,2,Schleswig-Holstein,Flensburg,1001,4 831,8 754,,
2010,3,Schleswig-Holstein,Flensburg,1001,6 405,10 766,,
2010,4,Schleswig-Holstein,Flensburg,1001,7 066,13 353,,
2010,5,Schleswig-Holstein,Flensburg,1001,10 065,17 054,,
2010,6,Schleswig-Holstein,Flensburg,1001,10 430,18 403,,
2010,7,Schleswig-Holstein,Flensburg,1001,14 414,23 195,,
2010,8,Schleswig-Holstein,Flensburg,1001,13 382,21 826,,
2010,9,Schleswig-Holstein,Flensburg,1001,9 705,17 722,,
2010,10,Schleswig-Holstein,Flensburg,1001,9 406,17 229,,
2010,11,Schleswig-Holstein,Flensburg,1001,8 396,13 949,,
2010,12,Schleswig-Holstein,Flensburg,1001,7 186,11 769,,
2009,1,Schleswig-Holstein,Flensburg,1001,4 938,8 124,,
2009,2,Schleswig-Holstein,Flensburg,1001,4 857,8 134,,
2009,3,Schleswig-Holstein,Flensburg,1001,5 591,9 305,,
2009,4,Schleswig-Holstein,Flensburg,1001,7 817,13 162,,
2009,5,Schleswig-Holstein,Flensburg,1001,8 710,14 583,,
2009,6,Schleswig-Holstein,Flensburg,1001,9 074,14 909,,
2009,7,Schleswig-Holstein,Flensburg,1001,13 387,21 241,,
2009,8,Schleswig-Holstein,Flensburg,1001,11 202,18 340,,
2009,9,Schleswig-Holstein,Flensburg,1001,9 042,16 011,,
2009,10,Schleswig-Holstein,Flensburg,1001,7 899,13 980,,
2009,11,Schleswig-Holstein,Flensburg,1001,6 172,10 934,,
2009,12,Schleswig-Holstein,Flensburg,1001,5 939,10 204,,
2008,1,Schleswig-Holstein,Flensburg,1001,5 187,8 542,,
2008,2,Schleswig-Holstein,Flensburg,1001,5 687,9 475,,
2008,3,Schleswig-Holstein,Flensburg,1001,7 232,12 189,,
2008,4,Schleswig-Holstein,Flensburg,1001,7 278,12 641,,
2008,5,Schleswig-Holstein,Flensburg,1001,9 381,16 685,,
2008,6,Schleswig-Holstein,Flensburg,1001,11 031,17 149,,
2008,7,Schleswig-Holstein,Flensburg,1001,14 009,21 760,,
2008,8,Schleswig-Holstein,Flensburg,1001,11 810,20 995,,
2008,9,Schleswig-Holstein,Flensburg,1001,10 291,18 937,,
2008,10,Schleswig-Holstein,Flensburg,1001,8 919,15 615,,
2008,11,Schleswig-Holstein,Flensburg,1001,7 228,12 304,,
2008,12,Schleswig-Holstein,Flensburg,1001,7 258,11 581,,
2007,1,Schleswig-Holstein,Flensburg,1001,5 675,9 104,,
2007,2,Schleswig-Holstein,Flensburg,1001,5 990,10 623,,
2007,3,Schleswig-Holstein,Flensburg,1001,7 026,13 217,,
2007,4,Schleswig-Holstein,Flensburg,1001,8 150,14 833,,
2007,5,Schleswig-Holstein,Flensburg,1001,10 313,18 517,,
2007,6,Schleswig-Holstein,Flensburg,1001,10 681,19 704,,
2007,7,Schleswig-Holstein,Flensburg,1001,14 868,23 105,,
2007,8,Schleswig-Holstein,Flensburg,1001,12 293,20 357,,
2007,9,Schleswig-Holstein,Flensburg,1001,10 281,18 925,,
2007,10,Schleswig-Holstein,Flensburg,1001,7 938,14 833,,
2007,11,Schleswig-Holstein,Flensburg,1001,8 093,13 518,,
2007,12,Schleswig-Holstein,Flensburg,1001,6 461,11 043,,
2006,1,Schleswig-Holstein,Flensburg,1001,4 648,7 695,,
2006,2,Schleswig-Holstein,Flensburg,1001,5 190,8 699,,
2006,3,Schleswig-Holstein,Flensburg,1001,6 131,10 498,,
2006,4,Schleswig-Holstein,Flensburg,1001,8 149,13 747,,
2006,5,Schleswig-Holstein,Flensburg,1001,9 543,17 978,,
2006,6,Schleswig-Holstein,Flensburg,1001,10 216,18 372,,
2006,7,Schleswig-Holstein,Flensburg,1001,13 099,21 256,,
2006,8,Schleswig-Holstein,Flensburg,1001,12 044,20 108,,
2006,9,Schleswig-Holstein,Flensburg,1001,10 771,19 406,,
2006,10,Schleswig-Holstein,Flensburg,1001,8 509,16 707,,
2006,11,Schleswig-Holstein,Flensburg,1001,7 861,13 345,,
2006,12,Schleswig-Holstein,Flensburg,1001,7 283,12 039,,
2005,1,Schleswig-Holstein,Flensburg,1001,,,,
2005,2,Schleswig-Holstein,Flensburg,1001,,,,
2005,3,Schleswig-Holstein,Flensburg,1001,6 408,11 470,,
2005,4,Schleswig-Holstein,Flensburg,1001,7 056,13 562,,
2005,5,Schleswig-Holstein,Flensburg,1001,8 743,16 492,,
2005,6,Schleswig-Holstein,Flensburg,1001,9 687,17 503,,
2005,7,Schleswig-Holstein,Flensburg,1001,13 347,21 903,,
2005,8,Schleswig-Holstein,Flensburg,1001,13 683,22 927,,
2005,9,Schleswig-Holstein,Flensburg,1001,10 270,19 207,,
2005,10,Schleswig-Holstein,Flensburg,1001,7 942,15 033,,
2005,11,Schleswig-Holstein,Flensburg,1001,7 078,12 326,,
2005,12,Schleswig-Holstein,Flensburg,1001,5 966,10 404,,
2004,1,Schleswig-Holstein,Flensburg,1001,4 367,7 021,,
2004,2,Schleswig-Holstein,Flensburg,1001,4 665,8 075,,
2004,3,Schleswig-Holstein,Flensburg,1001,5 983,10 159,,
2004,4,Schleswig-Holstein,Flensburg,1001,7 845,13 546,,
2004,5,Schleswig-Holstein,Flensburg,1001,8 623,14 736,,
2004,6,Schleswig-Holstein,Flensburg,1001,8 707,15 340,,
2004,7,Schleswig-Holstein,Flensburg,1001,13 118,19 824,,
2004,8,Schleswig-Holstein,Flensburg,1001,11 398,18 965,,
2004,9,Schleswig-Holstein,Flensburg,1001,8 707,15 650,,
2004,10,Schleswig-Holstein,Flensburg,1001,7 794,13 766,,
2004,11,Schleswig-Holstein,Flensburg,1001,6 341,10 740,,
2004,12,Schleswig-Holstein,Flensburg,1001,5 501,9 556,,
2003,1,Schleswig-Holstein,Flensburg,1001,3 656,6 323,,
2003,2,Schleswig-Holstein,Flensburg,1001,4 489,7 917 ,,
2003,3,Schleswig-Holstein,Flensburg,1001,5 330 ,8 587,,
2003,4,Schleswig-Holstein,Flensburg,1001,7 081,12 492,,
2003,5,Schleswig-Holstein,Flensburg,1001,8 988,16 149,,
2003,6,Schleswig-Holstein,Flensburg,1001,9 852 ,17 455,,
2003,7,Schleswig-Holstein,Flensburg,1001,13 015,20 910,,
2003,8,Schleswig-Holstein,Flensburg,1001,12 770 ,22 309,,
2003,9,Schleswig-Holstein,Flensburg,1001,9 557 ,17 054,,
2003,10,Schleswig-Holstein,Flensburg,1001,8 067,13 987,,
2003,11,Schleswig-Holstein,Flensburg,1001,7 195,12 280,,
2003,12,Schleswig-Holstein,Flensburg,1001,5 713 ,9 311,,
2002,1,Schleswig-Holstein,Flensburg,1001,,,,
2002,2,Schleswig-Holstein,Flensburg,1001,,,,
2002,3,Schleswig-Holstein,Flensburg,1001,5 826,10 998,,
2002,4,Schleswig-Holstein,Flensburg,1001,6 058,10 325,,
2002,5,Schleswig-Holstein,Flensburg,1001,8 234,15 451,,
2002,6,Schleswig-Holstein,Flensburg,1001,8 943,16 163,,
2002,7,Schleswig-Holstein,Flensburg,1001,11 766,20 375,,
2002,8,Schleswig-Holstein,Flensburg,1001,10 854,19 386,,
2002,9,Schleswig-Holstein,Flensburg,1001,8 561,15 986,,
2002,10,Schleswig-Holstein,Flensburg,1001,6 989,12 240,,
2002,11,Schleswig-Holstein,Flensburg,1001,6 460,10 850,,
2002,12,Schleswig-Holstein,Flensburg,1001,4 841,8 534,,
2024,1,Schleswig-Holstein,Kiel,1002,23 521,56 959,,
2024,2,Schleswig-Holstein,Kiel,1002,28 983,64 720,,
2024,3,Schleswig-Holstein,Kiel,1002,34 988,78 303,,
2024,4,Schleswig-Holstein,Kiel,1002,35 574,77 492,,
2024,5,Schleswig-Holstein,Kiel,1002,53 161,104 282,,
2024,6,Schleswig-Holstein,Kiel,1002,51 527,106 063,,
2024,7,Schleswig-Holstein,Kiel,1002,64 702,124 251,,
2024,8,Schleswig-Holstein,Kiel,1002,,,,
2024,9,Schleswig-Holstein,Kiel,1002,,,,
2024,10,Schleswig-Holstein,Kiel,1002,,,,
2024,11,Schleswig-Holstein,Kiel,1002,,,,
2024,12,Schleswig-Holstein,Kiel,1002,,,,
2023,1,Schleswig-Holstein,Kiel,1002,20 939,51 815,,
2023,2,Schleswig-Holstein,Kiel,1002,26 840,62 048,,
2023,3,Schleswig-Holstein,Kiel,1002,32 284,72 965,,
2023,4,Schleswig-Holstein,Kiel,1002,37 167,82 662,,
2023,5,Schleswig-Holstein,Kiel,1002,49 148,101 042,,
2023,6,Schleswig-Holstein,Kiel,1002,53 331,108 590,,
2023,7,Schleswig-Holstein,Kiel,1002,66 224,125 293,,
2023,8,Schleswig-Holstein,Kiel,1002,62 081,124 139,,
2023,9,Schleswig-Holstein,Kiel,1002,53 676,116 328,,
2023,10,Schleswig-Holstein,Kiel,1002,39 468,88 892,,
2023,11,Schleswig-Holstein,Kiel,1002,34 576,75 487,,
2023,12,Schleswig-Holstein,Kiel,1002,36 094,78 449,,
2022,1,Schleswig-Holstein,Kiel,1002,10 347,33 357,,
2022,2,Schleswig-Holstein,Kiel,1002,13 171,37 611,,
2022,3,Schleswig-Holstein,Kiel,1002,19 182,51 905,,
2022,4,Schleswig-Holstein,Kiel,1002,26 246,64 849,,
2022,5,Schleswig-Holstein,Kiel,1002,41 123,89 090,,
2022,6,Schleswig-Holstein,Kiel,1002,44 884,96 019,,
2022,7,Schleswig-Holstein,Kiel,1002,54 058,108 727,,
2022,8,Schleswig-Holstein,Kiel,1002,54 881,111 851,,
2022,9,Schleswig-Holstein,Kiel,1002,43 573,89 264,,
2022,10,Schleswig-Holstein,Kiel,1002,33 658,75 903,,
2022,11,Schleswig-Holstein,Kiel,1002,29 195,66 503,,
2022,12,Schleswig-Holstein,Kiel,1002,29 182,66 166,,
2021,1,Schleswig-Holstein,Kiel,1002,3 916,19 476,,
2021,2,Schleswig-Holstein,Kiel,1002,4 102,20 005,,
2021,3,Schleswig-Holstein,Kiel,1002,6 235,25 100,,
2021,4,Schleswig-Holstein,Kiel,1002,5 940,24 241,,
2021,5,Schleswig-Holstein,Kiel,1002,13 468,44 727,,
2021,6,Schleswig-Holstein,Kiel,1002,20 514,58 830,,
2021,7,Schleswig-Holstein,Kiel,1002,35 310,94 058,,
2021,8,Schleswig-Holstein,Kiel,1002,40 594,109 460,,
2021,9,Schleswig-Holstein,Kiel,1002,33 462,83 109,,
2021,10,Schleswig-Holstein,Kiel,1002,30 579,80 172,,
2021,11,Schleswig-Holstein,Kiel,1002,21 866,57 155,,
2021,12,Schleswig-Holstein,Kiel,1002,16 398,44 638,,
2020,1,Schleswig-Holstein,Kiel,1002,21 511,49 894,,
2020,2,Schleswig-Holstein,Kiel,1002,24 723,56 514,,
2020,3,Schleswig-Holstein,Kiel,1002,12 766,35 304,,
2020,4,Schleswig-Holstein,Kiel,1002,2 856,14 795,,
2020,5,Schleswig-Holstein,Kiel,1002,7 848,25 583,,
2020,6,Schleswig-Holstein,Kiel,1002,16 719,44 214,,
2020,7,Schleswig-Holstein,Kiel,1002,30 941,77 374,,
2020,8,Schleswig-Holstein,Kiel,1002,34 452,85 943,,
2020,9,Schleswig-Holstein,Kiel,1002,28 681,72 074,,
2020,10,Schleswig-Holstein,Kiel,1002,21 209,56 547,,
2020,11,Schleswig-Holstein,Kiel,1002,8 148,28 183,,
2020,12,Schleswig-Holstein,Kiel,1002,4 648,21 947,,
2019,1,Schleswig-Holstein,Kiel,1002,20 678,47 535,,
2019,2,Schleswig-Holstein,Kiel,1002,24 416,53 687,,
2019,3,Schleswig-Holstein,Kiel,1002,27 664,61 608,,
2019,4,Schleswig-Holstein,Kiel,1002,28 596,61 296,,
2019,5,Schleswig-Holstein,Kiel,1002,40 965,82 098,,
2019,6,Schleswig-Holstein,Kiel,1002,45 798,91 590,,
2019,7,Schleswig-Holstein,Kiel,1002,49 741,97 177,,
2019,8,Schleswig-Holstein,Kiel,1002,48 473,95 681,,
2019,9,Schleswig-Holstein,Kiel,1002,38 443,79 539,,
2019,10,Schleswig-Holstein,Kiel,1002,31 297,69 721,,
2019,11,Schleswig-Holstein,Kiel,1002,29 291,67 184,,
2019,12,Schleswig-Holstein,Kiel,1002,27 895,59 190,,
2018,1,Schleswig-Holstein,Kiel,1002,19 219,42 934,,
2018,2,Schleswig-Holstein,Kiel,1002,22 844,49 039,,
2018,3,Schleswig-Holstein,Kiel,1002,26 017,56 228,,
2018,4,Schleswig-Holstein,Kiel,1002,26 677,57 019,,
2018,5,Schleswig-Holstein,Kiel,1002,37 489,79 752,,
2018,6,Schleswig-Holstein,Kiel,1002,41 664,83 974,,
2018,7,Schleswig-Holstein,Kiel,1002,46 488,88 945,,
2018,8,Schleswig-Holstein,Kiel,1002,43 268,85 617,,
2018,9,Schleswig-Holstein,Kiel,1002,35 605,76 572,,
2018,10,Schleswig-Holstein,Kiel,1002,30 005,65 655,,
2018,11,Schleswig-Holstein,Kiel,1002,28 202,59 823,,
2018,12,Schleswig-Holstein,Kiel,1002,28 297,59 830,,
2017,1,Schleswig-Holstein,Kiel,1002,17 835,35 192,,
2017,2,Schleswig-Holstein,Kiel,1002,20 708,40 392,,
2017,3,Schleswig-Holstein,Kiel,1002,24 786,54 481,,
2017,4,Schleswig-Holstein,Kiel,1002,25 932,53 703,,
2017,5,Schleswig-Holstein,Kiel,1002,32 034,63 650,,
2017,6,Schleswig-Holstein,Kiel,1002,37 210,75 087,,
2017,7,Schleswig-Holstein,Kiel,1002,44 062,84 367,,
2017,8,Schleswig-Holstein,Kiel,1002,39 048,79 222,,
2017,9,Schleswig-Holstein,Kiel,1002,34 818,71 119,,
2017,10,Schleswig-Holstein,Kiel,1002,27 342,59 308,,
2017,11,Schleswig-Holstein,Kiel,1002,26 020,55 123,,
2017,12,Schleswig-Holstein,Kiel,1002,27 471,54 083,,
2016,1,Schleswig-Holstein,Kiel,1002,16 905,34 647,,
2016,2,Schleswig-Holstein,Kiel,1002,21 862,40 406,,
2016,3,Schleswig-Holstein,Kiel,1002,22 764,46 846,,
2016,4,Schleswig-Holstein,Kiel,1002,25 277,48 765,,
2016,5,Schleswig-Holstein,Kiel,1002,32 164,60 357,,
2016,6,Schleswig-Holstein,Kiel,1002,35 449,68 233,,
2016,7,Schleswig-Holstein,Kiel,1002,45 491,79 893,,
2016,8,Schleswig-Holstein,Kiel,1002,39 295,75 606,,
2016,9,Schleswig-Holstein,Kiel,1002,34 198,64 834,,
2016,10,Schleswig-Holstein,Kiel,1002,28 674,56 974,,
2016,11,Schleswig-Holstein,Kiel,1002,25 745,47 601,,
2016,12,Schleswig-Holstein,Kiel,1002,25 376,46 315,,
2015,1,Schleswig-Holstein,Kiel,1002,16 604,33 376,,
2015,2,Schleswig-Holstein,Kiel,1002,19 514,40 958,,
2015,3,Schleswig-Holstein,Kiel,1002,23 227,51 435,,
2015,4,Schleswig-Holstein,Kiel,1002,23 735,48 844,,
2015,5,Schleswig-Holstein,Kiel,1002,32 574,64 598,,
2015,6,Schleswig-Holstein,Kiel,1002,35 555,71 070,,
2015,7,Schleswig-Holstein,Kiel,1002,41 030,78 622,,
2015,8,Schleswig-Holstein,Kiel,1002,38 934,76 009,,
2015,9,Schleswig-Holstein,Kiel,1002,31 018,62 303,,
2015,10,Schleswig-Holstein,Kiel,1002,27 944,54 764,,
2015,11,Schleswig-Holstein,Kiel,1002,25 383,48 736,,
2015,12,Schleswig-Holstein,Kiel,1002,24 510,45 711,,
2014,1,Schleswig-Holstein,Kiel,1002,16 276,32 835,,
2014,2,Schleswig-Holstein,Kiel,1002,19 724,40 129,,
2014,3,Schleswig-Holstein,Kiel,1002,21 307,46 487,,
2014,4,Schleswig-Holstein,Kiel,1002,24 572,51 705,,
2014,5,Schleswig-Holstein,Kiel,1002,32 832,65 484,,
2014,6,Schleswig-Holstein,Kiel,1002,34 689,68 883,,
2014,7,Schleswig-Holstein,Kiel,1002,36 579,72 513,,
2014,8,Schleswig-Holstein,Kiel,1002,38 421,76 472,,
2014,9,Schleswig-Holstein,Kiel,1002,30 054,57 115,,
2014,10,Schleswig-Holstein,Kiel,1002,27 347,53 110,,
2014,11,Schleswig-Holstein,Kiel,1002,25 188,48 336,,
2014,12,Schleswig-Holstein,Kiel,1002,23 228,44 855,,
2013,1,Schleswig-Holstein,Kiel,1002,14 780,27 916,,
2013,2,Schleswig-Holstein,Kiel,1002,16 375,32 608,,
2013,3,Schleswig-Holstein,Kiel,1002,19 302,41 251,,
2013,4,Schleswig-Holstein,Kiel,1002,21 811,42 060,,
2013,5,Schleswig-Holstein,Kiel,1002,31 696,60 580,,
2013,6,Schleswig-Holstein,Kiel,1002,33 543,66 581,,
2013,7,Schleswig-Holstein,Kiel,1002,34 429,68 368,,
2013,8,Schleswig-Holstein,Kiel,1002,38 440,74 153,,
2013,9,Schleswig-Holstein,Kiel,1002,29 594,59 520,,
2013,10,Schleswig-Holstein,Kiel,1002,24 341,51 440,,
2013,11,Schleswig-Holstein,Kiel,1002,22 457,44 955,,
2013,12,Schleswig-Holstein,Kiel,1002,20 839,38 590,,
2012,1,Schleswig-Holstein,Kiel,1002,15 160,29 398,,
2012,2,Schleswig-Holstein,Kiel,1002,17 325,32 974,,
2012,3,Schleswig-Holstein,Kiel,1002,19 940,39 157,,
2012,4,Schleswig-Holstein,Kiel,1002,20 328,39 054,,
2012,5,Schleswig-Holstein,Kiel,1002,29 701,54 381,,
2012,6,Schleswig-Holstein,Kiel,1002,32 668,61 685,,
2012,7,Schleswig-Holstein,Kiel,1002,31 903,61 412,,
2012,8,Schleswig-Holstein,Kiel,1002,14 135,25 133,,
2012,9,Schleswig-Holstein,Kiel,1002,29 756,58 893,,
2012,10,Schleswig-Holstein,Kiel,1002,22 589,44 904,,
2012,11,Schleswig-Holstein,Kiel,1002,23 693,44 015,,
2012,12,Schleswig-Holstein,Kiel,1002,19 901,38 653,,
2011,1,Schleswig-Holstein,Kiel,1002,13 225,26 339,,
2011,2,Schleswig-Holstein,Kiel,1002,16 057,30 113,,
2011,3,Schleswig-Holstein,Kiel,1002,20 167,39 258,,
2011,4,Schleswig-Holstein,Kiel,1002,21 797,42 567,,
2011,5,Schleswig-Holstein,Kiel,1002,30 794,55 851,,
2011,6,Schleswig-Holstein,Kiel,1002,34 974,66 528,,
2011,7,Schleswig-Holstein,Kiel,1002,33 200,61 517,,
2011,8,Schleswig-Holstein,Kiel,1002,34 248,64 543,,
2011,9,Schleswig-Holstein,Kiel,1002,29 114,56 392,,
2011,10,Schleswig-Holstein,Kiel,1002,23 597,46 045,,
2011,11,Schleswig-Holstein,Kiel,1002,21 071,40 989,,
2011,12,Schleswig-Holstein,Kiel,1002,18 608,35 129,,
2010,1,Schleswig-Holstein,Kiel,1002,13 311,24 711,,
2010,2,Schleswig-Holstein,Kiel,1002,15 775,28 639,,
2010,3,Schleswig-Holstein,Kiel,1002,18 066,34 406,,
2010,4,Schleswig-Holstein,Kiel,1002,17 939,33 827,,
2010,5,Schleswig-Holstein,Kiel,1002,26 951,50 075,,
2010,6,Schleswig-Holstein,Kiel,1002,31 038,31 038,,
2010,7,Schleswig-Holstein,Kiel,1002,32 206,60 958,,
2010,8,Schleswig-Holstein,Kiel,1002,31 274,61 716,,
2010,9,Schleswig-Holstein,Kiel,1002,26 483,52 439,,
2010,10,Schleswig-Holstein,Kiel,1002,20 727,41 649,,
2010,11,Schleswig-Holstein,Kiel,1002,20 181,38 223,,
2010,12,Schleswig-Holstein,Kiel,1002,17 704,33 141,,
2009,1,Schleswig-Holstein,Kiel,1002,11 928,25 168,,
2009,2,Schleswig-Holstein,Kiel,1002,13 890,27 629,,
2009,3,Schleswig-Holstein,Kiel,1002,17 256,34 686,,
2009,4,Schleswig-Holstein,Kiel,1002,15 916,31 732,,
2009,5,Schleswig-Holstein,Kiel,1002,25 047,46 784,,
2009,6,Schleswig-Holstein,Kiel,1002,28 411,53 067,,
2009,7,Schleswig-Holstein,Kiel,1002,31 423,59 164,,
2009,8,Schleswig-Holstein,Kiel,1002,27 938,55 284,,
2009,9,Schleswig-Holstein,Kiel,1002,25 296,48 986,,
2009,10,Schleswig-Holstein,Kiel,1002,19 896,41 555,,
2009,11,Schleswig-Holstein,Kiel,1002,19 554,36 529,,
2009,12,Schleswig-Holstein,Kiel,1002,15 927,28 895,,
2008,1,Schleswig-Holstein,Kiel,1002,12 905,24 331,,
2008,2,Schleswig-Holstein,Kiel,1002,16 745,31 848,,
2008,3,Schleswig-Holstein,Kiel,1002,17 705,33 846,,
2008,4,Schleswig-Holstein,Kiel,1002,20 395,39 041,,
2008,5,Schleswig-Holstein,Kiel,1002,24 989,47 458,,
2008,6,Schleswig-Holstein,Kiel,1002,28 062,54 570,,
2008,7,Schleswig-Holstein,Kiel,1002,30 822,57 157,,
2008,8,Schleswig-Holstein,Kiel,1002,26 118,53 506,,
2008,9,Schleswig-Holstein,Kiel,1002,24 969,48 710,,
2008,10,Schleswig-Holstein,Kiel,1002,19 333,39 537,,
2008,11,Schleswig-Holstein,Kiel,1002,17 365,34 947,,
2008,12,Schleswig-Holstein,Kiel,1002,15 047,29 992,,
2007,1,Schleswig-Holstein,Kiel,1002,14 881,28 400,,
2007,2,Schleswig-Holstein,Kiel,1002,15 231,28 237,,
2007,3,Schleswig-Holstein,Kiel,1002,18 417,35 620,,
2007,4,Schleswig-Holstein,Kiel,1002,18 485,36 236,,
2007,5,Schleswig-Holstein,Kiel,1002,24 214,46 005,,
2007,6,Schleswig-Holstein,Kiel,1002,29 895,57 461,,
2007,7,Schleswig-Holstein,Kiel,1002,27 664,52 552,,
2007,8,Schleswig-Holstein,Kiel,1002,26 549,49 648,,
2007,9,Schleswig-Holstein,Kiel,1002,24 913,49 536,,
2007,10,Schleswig-Holstein,Kiel,1002,18 727,37 137,,
2007,11,Schleswig-Holstein,Kiel,1002,19 606,35 660,,
2007,12,Schleswig-Holstein,Kiel,1002,15 872,30 271,,
2006,1,Schleswig-Holstein,Kiel,1002,13 331,25 168,,
2006,2,Schleswig-Holstein,Kiel,1002,13 768,25 691,,
2006,3,Schleswig-Holstein,Kiel,1002,14 706,30 333,,
2006,4,Schleswig-Holstein,Kiel,1002,17 073,33 516,,
2006,5,Schleswig-Holstein,Kiel,1002,24 621,48 208,,
2006,6,Schleswig-Holstein,Kiel,1002,29 015,55 593,,
2006,7,Schleswig-Holstein,Kiel,1002,25 395,51 124,,
2006,8,Schleswig-Holstein,Kiel,1002,26 358,53 114,,
2006,9,Schleswig-Holstein,Kiel,1002,24 408,49 872,,
2006,10,Schleswig-Holstein,Kiel,1002,20 228,39 908,,
2006,11,Schleswig-Holstein,Kiel,1002,19 015,35 667,,
2006,12,Schleswig-Holstein,Kiel,1002,16 032,29 941,,
2005,1,Schleswig-Holstein,Kiel,1002,12 143,21 588,,
2005,2,Schleswig-Holstein,Kiel,1002,14 610,26 570,,
2005,3,Schleswig-Holstein,Kiel,1002,16 345,31 641,,
2005,4,Schleswig-Holstein,Kiel,1002,17 293,33 239,,
2005,5,Schleswig-Holstein,Kiel,1002,22 120,43 072,,
2005,6,Schleswig-Holstein,Kiel,1002,29 220,55 083,,
2005,7,Schleswig-Holstein,Kiel,1002,25 985,56 157,,
2005,8,Schleswig-Holstein,Kiel,1002,26 666,57 553,,
2005,9,Schleswig-Holstein,Kiel,1002,24 216,47 005,,
2005,10,Schleswig-Holstein,Kiel,1002,19 182,37 941,,
2005,11,Schleswig-Holstein,Kiel,1002,17 819,32 483,,
2005,12,Schleswig-Holstein,Kiel,1002,14 663,27 369,,
2004,1,Schleswig-Holstein,Kiel,1002,11 868,21 696,,
2004,2,Schleswig-Holstein,Kiel,1002,13 645,25 154,,
2004,3,Schleswig-Holstein,Kiel,1002,15 713,30 835,,
2004,4,Schleswig-Holstein,Kiel,1002,17 549,32 913,,
2004,5,Schleswig-Holstein,Kiel,1002,20 614,41 183,,
2004,6,Schleswig-Holstein,Kiel,1002,24 931,49 647,,
2004,7,Schleswig-Holstein,Kiel,1002,21 784,45 150,,
2004,8,Schleswig-Holstein,Kiel,1002,23 172,45 405,,
2004,9,Schleswig-Holstein,Kiel,1002,20 215,39 846,,
2004,10,Schleswig-Holstein,Kiel,1002,18 333,35 494,,
2004,11,Schleswig-Holstein,Kiel,1002,15 384,28 192,,
2004,12,Schleswig-Holstein,Kiel,1002,12 836,24 877,,
2003,1,Schleswig-Holstein,Kiel,1002,11 838,21 105,,
2003,2,Schleswig-Holstein,Kiel,1002,14 622,25 306,,
2003,3,Schleswig-Holstein,Kiel,1002,18 363,32 370,,
2003,4,Schleswig-Holstein,Kiel,1002,16 480 ,30 892,,
2003,5,Schleswig-Holstein,Kiel,1002,19 839,41 364 ,,
2003,6,Schleswig-Holstein,Kiel,1002,25 073 ,46 869,,
2003,7,Schleswig-Holstein,Kiel,1002,22 376,41 565,,
2003,8,Schleswig-Holstein,Kiel,1002,24 067,48 954 ,,
2003,9,Schleswig-Holstein,Kiel,1002,21 689 ,42 695,,
2003,10,Schleswig-Holstein,Kiel,1002,19 400,38 723 ,,
2003,11,Schleswig-Holstein,Kiel,1002,17 240,33 863,,
2003,12,Schleswig-Holstein,Kiel,1002,15 431,27 288,,
2002,1,Schleswig-Holstein,Kiel,1002,,,,
2002,2,Schleswig-Holstein,Kiel,1002,,,,
2002,3,Schleswig-Holstein,Kiel,1002,16 930,29 804,,
2002,4,Schleswig-Holstein,Kiel,1002,16 189,29 860,,
2002,5,Schleswig-Holstein,Kiel,1002,21 138,37 602,,
2002,6,Schleswig-Holstein,Kiel,1002,24 439,48 528,,
2002,7,Schleswig-Holstein,Kiel,1002,23 726,42 947,,
2002,8,Schleswig-Holstein,Kiel,1002,21 957,43 310,,
2002,9,Schleswig-Holstein,Kiel,1002,20 791,39 931,,
2002,10,Schleswig-Holstein,Kiel,1002,18 146,36 431,,
2002,11,Schleswig-Holstein,Kiel,1002,17 425,32 688,,
2002,12,Schleswig-Holstein,Kiel,1002,12 541,25 000 ,,
2024,1,Berlin,Berlin,11,729299,1716701,,
2024,2,Berlin,Berlin,11,879198,2066651,,
2024,3,Berlin,Berlin,11,1029119,2478772,,
2024,4,Berlin,Berlin,11,1058093,2553719,,
2024,5,Berlin,Berlin,11,1168331,2837588,,
2024,6,Berlin,Berlin,11,1188618,2706350,,
2024,7,Berlin,Berlin,11,,,,
2024,8,Berlin,Berlin,11,,,,
2024,9,Berlin,Berlin,11,,,,
